timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1418755762612259,5,51.759632,-1.257349,58.505116,4.281315,6.676006,13.917850,5735741.077640,620269.333665,-58.505116,30U
1418755762812272,5,51.759630,-1.257351,59.345360,4.181757,5.977654,12.683093,5735740.836869,620269.201535,-59.345360,30U
1418755763012286,6,51.759637,-1.257333,56.513383,3.204432,4.966131,7.324649,5735741.621625,620270.429161,-56.513383,30U
1418755763212300,6,51.759633,-1.257328,56.531024,3.205831,4.957638,7.272552,5735741.208786,620270.789464,-56.531024,30U
1418755763412314,5,51.759624,-1.257342,60.471198,3.902563,2.898979,7.697825,5735740.206353,620269.781398,-60.471198,30U
1418755763612328,7,51.759628,-1.257331,58.217248,3.208497,2.833941,5.207509,5735740.672313,620270.594300,-58.217248,30U
1418755763812342,6,51.759625,-1.257326,58.365809,3.192549,2.831014,5.187763,5735740.359301,620270.934576,-58.365809,30U
1418755764012356,7,51.759619,-1.257318,58.400489,3.155913,2.797739,5.198721,5735739.680962,620271.491107,-58.400489,30U
1418755764212370,6,51.759611,-1.257316,58.585909,3.196534,2.824981,5.182125,5735738.748855,620271.622276,-58.585909,30U
1418755764412384,6,51.759604,-1.257300,57.647984,3.195411,2.838397,5.188365,5735738.021291,620272.789786,-57.647984,30U
1418755764612397,6,51.759597,-1.257299,58.291904,3.192212,2.819955,5.167110,5735737.245936,620272.827944,-58.291904,30U
1418755764812411,6,51.759589,-1.257299,59.003710,3.166893,2.815701,5.159248,5735736.382229,620272.866485,-59.003710,30U
1418755765012425,6,51.759581,-1.257291,58.986270,3.158004,2.816499,5.145984,5735735.517650,620273.426463,-58.986270,30U
1418755765212439,6,51.759573,-1.257291,59.626871,3.156784,2.818920,5.135106,5735734.639962,620273.447957,-59.626871,30U
1418755765412453,4,51.759565,-1.257258,57.006308,3.175828,6.429646,7.989367,5735733.766433,620275.778547,-57.006308,30U
1418755765612467,5,51.759555,-1.257302,60.788432,3.178552,3.375148,5.429110,5735732.563369,620272.741196,-60.788432,30U
1418755765812481,5,51.759546,-1.257312,62.206252,3.159521,3.155780,5.225905,5735731.524801,620272.103439,-62.206252,30U
1418755766012495,4,51.759537,-1.257238,57.394508,3.158995,6.418595,7.961989,5735730.715544,620277.244503,-57.394508,30U
1418755766212509,4,51.759528,-1.257230,57.262560,3.162158,6.417866,7.973091,5735729.713466,620277.816874,-57.262560,30U
1418755766412522,4,51.759523,-1.257226,57.210856,3.162122,6.417804,7.973101,5735729.167427,620278.102994,-57.210856,30U
1418755766612536,4,51.759507,-1.257216,57.517352,3.176881,6.415504,8.062146,5735727.438610,620278.789724,-57.517352,30U
1418755766812550,3,51.759502,-1.257211,57.452727,3.210991,6.415858,8.266073,5735726.876288,620279.145832,-57.452727,30U
1418755767012564,4,51.759502,-1.257211,57.452727,3.210991,6.415858,8.266073,5735726.876288,620279.145832,-57.452727,30U
1418755767212578,5,51.759502,-1.257211,57.452727,3.210991,6.415858,8.266073,5735726.876288,620279.145832,-57.452727,30U
1418755767412592,4,51.759462,-1.257233,56.590955,18.254433,14.764500,77.385941,5735722.410967,620277.769930,-56.590955,30U
1418755767612606,3,51.759430,-1.257198,68.959094,9.486154,5.124533,27.875242,5735718.869761,620280.278130,-68.959094,30U
1418755767812620,3,51.759430,-1.257198,68.959094,9.486154,5.124533,27.875242,5735718.869761,620280.278130,-68.959094,30U
1418755768012634,4,51.759430,-1.257198,68.959094,9.486154,5.124533,27.875242,5735718.869761,620280.278130,-68.959094,30U
1418755768212647,4,51.759430,-1.257198,68.959094,9.486154,5.124533,27.875242,5735718.869761,620280.278130,-68.959094,30U
1418755768412661,4,51.759374,-1.257167,70.470742,9.537455,5.168796,28.193039,5735712.695475,620282.573743,-70.470742,30U
1418755768612675,4,51.759364,-1.257161,70.139412,9.533318,5.165679,28.187355,5735711.571188,620282.967463,-70.139412,30U
1418755768812689,4,51.759351,-1.257155,70.882392,9.519517,5.164660,28.126150,5735710.119504,620283.435546,-70.882392,30U
1418755769012703,5,51.759338,-1.257150,71.304380,9.518660,5.160970,28.119291,5735708.735312,620283.825643,-71.304380,30U
1418755769212717,5,51.759326,-1.257144,72.005894,9.540833,5.160300,28.224236,5735707.352911,620284.256013,-72.005894,30U
1418755769412731,4,51.759369,-1.257192,47.176618,18.230890,14.712867,77.161873,5735712.055764,620280.812690,-47.176618,30U
1418755769612745,4,51.759333,-1.257125,60.132310,10.306894,6.146070,36.461567,5735708.137211,620285.575013,-60.132310,30U
1418755769812704,5,51.759316,-1.257128,62.937329,8.018423,5.034505,24.472797,5735706.322214,620285.395817,-62.937329,30U
1418755770012692,4,51.759330,-1.257163,49.743671,4.932248,7.222732,26.574488,5735707.825967,620282.981116,-49.743671,30U
1418755770212604,4,51.759301,-1.257108,58.854185,4.777477,5.731381,13.524115,5735704.667707,620286.841134,-58.854185,30U
1418755770412618,4,51.759283,-1.257103,61.631348,4.765211,5.709003,13.478293,5735702.608630,620287.185260,-61.631348,30U
1418755770612632,4,51.759270,-1.257098,61.660263,4.772943,5.704838,13.522545,5735701.202739,620287.610186,-61.660263,30U
1418755770812645,4,51.759257,-1.257091,61.382724,4.749346,5.705196,13.412581,5735699.840337,620288.089186,-61.382724,30U
1418755771012659,4,51.759244,-1.257086,62.092994,4.753429,5.706306,13.431501,5735698.350338,620288.509352,-62.092994,30U
1418755771212581,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755771412594,4,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755771612608,2,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755771812621,2,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755772012635,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755772212649,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755772412662,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755772612676,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755772812639,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755773012487,3,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755773212500,4,51.759238,-1.257082,62.022244,4.753573,5.706679,13.431936,5735697.674982,620288.765730,-62.022244,30U
1418755773412514,4,51.759089,-1.257009,63.302138,20.942123,6.000592,74.327400,5735681.265298,620294.238492,-63.302138,30U
1418755773612528,3,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755773812541,4,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755774012555,3,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755774212568,3,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755774412430,4,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755774612443,3,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755774812457,3,51.759065,-1.257009,70.636057,20.943289,5.998787,74.327873,5735678.619560,620294.268463,-70.636057,30U
1418755775012470,4,51.758994,-1.256986,59.345646,18.229395,14.832201,76.938065,5735670.699696,620296.052904,-59.345646,30U
1418755775212484,3,51.758974,-1.256958,65.939760,18.228270,14.826949,76.920929,5735668.512398,620298.050575,-65.939760,30U
1418755775412497,3,51.758974,-1.256958,65.939760,18.228270,14.826949,76.920929,5735668.512398,620298.050575,-65.939760,30U
1418755775612511,4,51.758974,-1.256958,65.939760,18.228270,14.826949,76.920929,5735668.512398,620298.050575,-65.939760,30U
1418755775812524,4,51.758928,-1.256927,65.909613,5.082599,7.389620,27.010717,5735663.462594,620300.303450,-65.909613,30U
1418755776012538,5,51.758905,-1.256891,71.146995,5.036960,7.360529,26.858753,5735660.957580,620302.878035,-71.146995,30U
1418755776212469,5,51.758897,-1.256902,68.069851,4.954403,7.198255,26.531080,5735660.066146,620302.087696,-68.069851,30U
1418755776412482,5,51.758877,-1.256896,70.393928,5.044169,6.939050,25.741322,5735657.884818,620302.579487,-70.393928,30U
1418755776612444,5,51.758875,-1.256907,65.486214,5.032434,6.905279,25.683235,5735657.602013,620301.848312,-65.486214,30U
1418755776812457,5,51.758856,-1.256908,67.460006,4.577847,6.383915,22.764952,5735655.485026,620301.811790,-67.460006,30U
1418755777012470,5,51.758848,-1.256903,65.438363,3.904997,4.577835,13.893029,5735654.594229,620302.172974,-65.438363,30U
1418755777212484,5,51.758835,-1.256888,66.995263,3.905491,4.575593,13.881644,5735653.166615,620303.257940,-66.995263,30U
1418755777412403,4,51.758828,-1.256891,62.531122,9.862289,5.454631,29.854389,5735652.393601,620303.033315,-62.531122,30U
1418755777612409,5,51.758813,-1.256887,62.772833,4.025090,4.541922,14.232300,5735650.770388,620303.356169,-62.772833,30U
1418755777812422,5,51.758790,-1.256872,67.718013,3.970302,4.518860,14.082186,5735648.263049,620304.475528,-67.718013,30U
1418755778012435,5,51.758777,-1.256862,68.200758,3.864982,4.507216,13.817624,5735646.835068,620305.200675,-68.200758,30U
1418755778212449,5,51.758767,-1.256857,67.703838,3.876919,4.546981,13.735452,5735645.675300,620305.550077,-67.703838,30U
1418755778412462,4,51.758752,-1.256853,66.521812,4.869557,6.020283,14.249637,5735644.055666,620305.856225,-66.521812,30U
1418755778612350,5,51.758736,-1.256837,68.050499,3.922428,4.618804,13.712584,5735642.244924,620306.995424,-68.050499,30U
1418755778812364,5,51.758726,-1.256831,66.816203,3.915191,4.615686,13.684928,5735641.183728,620307.451942,-66.816203,30U
1418755779012377,5,51.758712,-1.256821,66.989337,3.936256,4.613099,13.752223,5735639.582478,620308.164534,-66.989337,30U
1418755779212390,5,51.758702,-1.256820,65.479986,3.893294,4.548518,13.718040,5735638.563756,620308.257194,-65.479986,30U
1418755779412403,5,51.758688,-1.256818,63.441499,3.932409,4.573119,14.086299,5735636.994724,620308.435126,-63.441499,30U
1418755779612417,5,51.758680,-1.256817,61.503863,3.950512,4.541064,14.032726,5735636.095427,620308.586682,-61.503863,30U
1418755779812430,5,51.758669,-1.256809,61.300802,9.872165,5.465206,29.934690,5735634.884797,620309.118352,-61.300802,30U
1418755780012443,5,51.758647,-1.256799,64.919970,9.856851,5.450944,29.851343,5735632.483315,620309.912352,-64.919970,30U
1418755780212456,5,51.758631,-1.256791,66.128296,9.770483,5.361180,29.358963,5735630.665432,620310.443965,-66.128296,30U
1418755780412469,5,51.758621,-1.256789,65.141162,3.891821,4.491087,13.581656,5735629.513251,620310.671668,-65.141162,30U
1418755780612483,5,51.758606,-1.256781,65.442864,3.845324,4.474300,13.492836,5735627.904601,620311.245305,-65.442864,30U
1418755780812496,5,51.758590,-1.256771,66.387998,3.867038,4.514527,13.614797,5735626.179820,620311.982059,-66.387998,30U
1418755781012509,5,51.758579,-1.256767,65.601267,3.845440,4.481099,13.602847,5735624.970050,620312.293877,-65.601267,30U
1418755781212522,3,51.758576,-1.256776,62.738537,4.709872,7.043511,25.517115,5735624.561553,620311.660973,-62.738537,30U
1418755781412535,4,51.758546,-1.256748,70.119517,9.728994,5.316267,29.130411,5735621.290751,620313.668267,-70.119517,30U
1418755781612549,4,51.758546,-1.256748,70.119517,9.728994,5.316267,29.130411,5735621.290751,620313.668267,-70.119517,30U
1418755781812562,3,51.758546,-1.256748,70.119517,9.728994,5.316267,29.130411,5735621.290751,620313.668267,-70.119517,30U
1418755782012575,3,51.758546,-1.256748,70.119517,9.728994,5.316267,29.130411,5735621.290751,620313.668267,-70.119517,30U
1418755782212533,2,51.758546,-1.256748,70.119517,9.728994,5.316267,29.130411,5735621.290751,620313.668267,-70.119517,30U
1418755782412545,4,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755782612558,3,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755782812571,4,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755783012585,4,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755783212598,3,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755783412611,4,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755783612624,4,51.758484,-1.256720,66.517737,4.874994,5.840147,14.091806,5735614.473531,620315.757919,-66.517737,30U
1418755783812637,4,51.758383,-1.256673,64.992820,4.803882,5.788580,13.697677,5735603.288235,620319.287573,-64.992820,30U
1418755784012650,4,51.758373,-1.256673,63.519011,4.791211,5.755490,13.608658,5735602.136164,620319.301639,-63.519011,30U
1418755784212664,3,51.758368,-1.256669,62.802830,4.791245,5.755597,13.608256,5735601.607625,620319.616102,-62.802830,30U
1418755784412462,4,51.758368,-1.256669,62.802830,4.791245,5.755597,13.608256,5735601.607625,620319.616102,-62.802830,30U
1418755784612475,5,51.758368,-1.256669,62.802830,4.791245,5.755597,13.608256,5735601.607625,620319.616102,-62.802830,30U
1418755784812488,5,51.758327,-1.256651,62.363538,4.738672,5.672573,13.700014,5735597.047694,620320.936025,-62.363538,30U
1418755785012501,4,51.758300,-1.256645,67.902235,21.189030,6.007260,74.946266,5735594.097591,620321.421958,-67.902235,30U
1418755785212514,4,51.758302,-1.256633,62.085592,4.820972,5.787417,13.759560,5735594.398114,620322.272517,-62.085592,30U
1418755785412527,3,51.758302,-1.256633,62.085592,4.820972,5.787417,13.759560,5735594.398114,620322.272517,-62.085592,30U
1418755785612540,5,51.758290,-1.256630,59.444221,4.830595,5.814770,13.836339,5735593.064575,620322.501855,-59.444221,30U
1418755785812553,5,51.758267,-1.256625,62.328810,6.292932,3.750005,17.413553,5735590.489042,620322.916670,-62.328810,30U
1418755786012566,4,51.758258,-1.256629,60.625054,6.537011,4.782053,22.596302,5735589.479930,620322.676848,-60.625054,30U
1418755786212429,5,51.758246,-1.256613,62.241999,6.308633,3.806372,17.682650,5735588.163521,620323.792665,-62.241999,30U
1418755786412442,6,51.758242,-1.256601,59.553201,3.994744,2.882495,8.649965,5735587.703940,620324.633931,-59.553201,30U
1418755786612455,6,51.758230,-1.256607,60.829719,3.832966,2.850144,7.927131,5735586.381594,620324.251279,-60.829719,30U
1418755786812468,6,51.758219,-1.256603,60.254065,2.899606,2.163228,6.764008,5735585.209961,620324.515534,-60.254065,30U
1418755787012379,6,51.758207,-1.256594,60.199530,2.900573,2.164863,6.755561,5735583.798822,620325.175255,-60.199530,30U
1418755787212392,6,51.758193,-1.256585,60.300541,2.900321,2.167453,6.756100,5735582.345207,620325.825064,-60.300541,30U
1418755787412404,6,51.758185,-1.256581,60.383039,2.912878,2.184820,6.765376,5735581.445514,620326.145955,-60.383039,30U
1418755787612417,6,51.758172,-1.256569,60.921494,2.904757,2.200392,6.811913,5735580.013407,620327.008685,-60.921494,30U
1418755787812430,6,51.758161,-1.256559,61.556361,3.165619,2.713534,7.317566,5735578.736303,620327.735323,-61.556361,30U
1418755788012443,5,51.758146,-1.256542,63.216151,4.763072,5.727099,13.418628,5735577.102213,620328.940033,-63.216151,30U
1418755788212456,5,51.758134,-1.256533,63.447127,4.763014,5.727133,13.417810,5735575.846884,620329.575320,-63.447127,30U
1418755788412469,5,51.758126,-1.256532,63.248654,3.975978,4.511408,13.119405,5735574.986453,620329.665284,-63.248654,30U
1418755788612482,4,51.758112,-1.256519,63.797701,4.781777,5.760593,13.542712,5735573.386980,620330.651195,-63.797701,30U
1418755788812495,4,51.758108,-1.256518,63.368054,4.808022,5.761653,13.662182,5735572.934718,620330.736284,-63.368054,30U
1418755789012507,4,51.758092,-1.256513,62.782081,4.892908,6.013425,14.298887,5735571.241133,620331.124934,-62.782081,30U
1418755789212520,5,51.758082,-1.256506,62.407582,4.799580,5.804609,13.629047,5735570.084893,620331.576755,-62.407582,30U
1418755789412533,4,51.758073,-1.256504,61.940276,4.802264,5.808667,13.628684,5735569.045894,620331.779236,-61.940276,30U
1418755789612546,4,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755789812559,2,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755790012571,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755790212584,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755790412596,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755790612609,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755790812622,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755791012635,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755791212648,3,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755791412661,4,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755791612665,4,51.758063,-1.256503,61.157827,4.849350,7.273072,25.844387,5735567.980121,620331.886823,-61.157827,30U
1418755791812672,5,51.757943,-1.256431,59.873908,6.568723,10.971254,22.523798,5735554.749918,620337.118419,-59.873908,30U
1418755792012685,5,51.757934,-1.256430,58.282237,6.557394,9.776699,22.454216,5735553.796079,620337.237080,-58.282237,30U
1418755792212366,4,51.757922,-1.256408,59.425836,5.769187,10.699469,17.494822,5735552.480825,620338.811382,-59.425836,30U
1418755792412379,4,51.757922,-1.256408,59.425836,5.769187,10.699469,17.494822,5735552.480825,620338.811382,-59.425836,30U
1418755792612392,3,51.757922,-1.256408,59.425836,5.769187,10.699469,17.494822,5735552.480825,620338.811382,-59.425836,30U
1418755792812404,4,51.757871,-1.256390,67.556996,4.980003,6.183383,14.694692,5735546.798483,620340.199901,-67.556996,30U
1418755793012417,3,51.757871,-1.256390,67.556996,4.980003,6.183383,14.694692,5735546.798483,620340.199901,-67.556996,30U
1418755793212430,4,51.757871,-1.256390,67.556996,4.980003,6.183383,14.694692,5735546.798483,620340.199901,-67.556996,30U
1418755793412442,3,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755793612455,2,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755793812468,2,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755794012480,3,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755794212493,3,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755794412506,4,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755794612463,4,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755794812476,4,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755795012489,3,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755795212501,5,51.757848,-1.256351,65.207811,19.734465,26.141634,18.764118,5735544.298699,620342.906736,-65.207811,30U
1418755795412412,5,51.757765,-1.256315,61.447746,13.249810,17.452690,16.928387,5735535.128711,620345.659508,-61.447746,30U
1418755795612421,5,51.757762,-1.256320,61.186833,7.467647,9.535988,15.134637,5735534.771936,620345.293381,-61.186833,30U
1418755795812434,5,51.757715,-1.256282,71.287557,35.224422,20.529564,79.579033,5735529.651514,620348.028449,-71.287557,30U
1418755796012446,5,51.757722,-1.256288,67.925261,35.201790,20.508396,79.397018,5735530.389791,620347.602577,-67.925261,30U
1418755796212459,5,51.757722,-1.256296,66.393071,18.208023,10.418644,44.677601,5735530.388006,620347.084013,-66.393071,30U
1418755796412471,5,51.757725,-1.256292,63.510859,4.108652,4.679912,13.702266,5735530.779318,620347.354047,-63.510859,30U
1418755796612484,6,51.757723,-1.256295,62.740649,4.105736,4.675612,13.701063,5735530.547516,620347.139609,-62.740649,30U
1418755796812496,6,51.757718,-1.256289,61.530807,3.667507,3.877360,11.471444,5735529.936205,620347.537753,-61.530807,30U
1418755797012476,6,51.757705,-1.256273,61.240997,3.660625,3.873453,11.448002,5735528.582007,620348.678316,-61.240997,30U
1418755797212489,6,51.757698,-1.256263,61.821212,3.658926,3.869438,11.440326,5735527.837532,620349.392278,-61.821212,30U
1418755797412501,6,51.757699,-1.256265,59.814164,3.110585,2.671026,8.215812,5735527.919925,620349.272801,-59.814164,30U
1418755797612514,6,51.757696,-1.256265,58.414506,2.947152,2.234375,7.071661,5735527.579842,620349.261150,-58.414506,30U
1418755797812526,6,51.757692,-1.256250,59.463577,2.944496,2.227822,7.050652,5735527.087204,620350.307411,-59.463577,30U
1418755798012539,5,51.757688,-1.256233,58.685479,3.855757,2.887469,8.102065,5735526.707925,620351.523905,-58.685479,30U
1418755798212514,6,51.757680,-1.256223,60.819481,2.991819,2.254374,7.069835,5735525.897770,620352.171768,-60.819481,30U
1418755798412527,6,51.757679,-1.256213,60.425447,2.893368,2.183634,6.960815,5735525.747447,620352.888120,-60.425447,30U
1418755798612539,6,51.757677,-1.256198,60.448937,2.888204,2.175250,6.940958,5735525.541301,620353.922947,-60.448937,30U
1418755798812552,6,51.757676,-1.256185,60.395286,2.966747,2.173801,6.921969,5735525.487216,620354.854964,-60.395286,30U
1418755799012564,6,51.757675,-1.256167,60.354057,2.965150,2.169301,6.907695,5735525.341442,620356.117193,-60.354057,30U
1418755799212577,6,51.757680,-1.256156,59.301733,2.956625,2.168353,6.900999,5735525.939346,620356.820214,-59.301733,30U
1418755799412589,5,51.757683,-1.256139,59.907015,5.306115,2.351384,7.029932,5735526.284581,620357.979909,-59.907015,30U
1418755799612571,6,51.757684,-1.256120,60.052854,3.206533,2.180654,6.895154,5735526.510563,620359.292968,-60.052854,30U
1418755799812584,6,51.757688,-1.256105,59.785789,2.881852,2.151749,6.863385,5735526.936832,620360.313846,-59.785789,30U
1418755800012559,6,51.757693,-1.256090,60.255938,2.909146,2.150763,6.854602,5735527.491782,620361.326298,-60.255938,30U
1418755800212537,6,51.757696,-1.256076,59.571643,2.908658,2.149787,6.850175,5735527.878929,620362.330752,-59.571643,30U
1418755800412550,6,51.757702,-1.256063,59.987474,2.915542,2.146311,6.834429,5735528.508686,620363.214304,-59.987474,30U
1418755800612530,6,51.757706,-1.256047,59.526497,2.949948,2.154574,6.837946,5735529.069285,620364.290431,-59.526497,30U
1418755800812542,6,51.757712,-1.256032,59.392979,2.932592,2.147518,6.832487,5735529.697209,620365.298026,-59.392979,30U
1418755801012555,6,51.757716,-1.256014,59.035610,2.935111,2.179309,6.903151,5735530.152483,620366.519448,-59.035610,30U
1418755801212485,6,51.757720,-1.255993,59.150395,2.925130,2.161983,6.864342,5735530.650555,620367.981370,-59.150395,30U
1418755801412497,5,51.757722,-1.255966,60.369511,3.864119,4.514192,13.048221,5735530.907517,620369.811234,-60.369511,30U
1418755801612509,5,51.757725,-1.255943,60.779400,3.858876,4.507002,13.025323,5735531.328149,620371.422609,-60.779400,30U
1418755801812522,5,51.757731,-1.255922,60.553758,3.854268,4.498707,13.013588,5735531.965461,620372.813615,-60.553758,30U
1418755802012534,5,51.757735,-1.255899,60.588613,3.851487,4.493176,13.000724,5735532.481395,620374.406851,-60.588613,30U
1418755802212547,5,51.757741,-1.255881,60.226821,3.846958,4.485306,12.987686,5735533.182325,620375.669233,-60.226821,30U
1418755802412559,5,51.757746,-1.255859,59.943053,3.842353,4.477676,12.969632,5735533.753991,620377.120584,-59.943053,30U
1418755802612541,5,51.757749,-1.255835,60.224757,3.841734,4.476699,12.968536,5735534.220166,620378.770002,-60.224757,30U
1418755802812553,6,51.757755,-1.255813,60.658704,3.514622,3.764342,11.046321,5735534.821945,620380.275335,-60.658704,30U
1418755803012566,6,51.757761,-1.255795,60.423386,3.512675,3.761188,11.039573,5735535.577182,620381.541792,-60.423386,30U
1418755803212578,6,51.757767,-1.255775,59.742659,3.510508,3.758564,11.030593,5735536.293614,620382.895913,-59.742659,30U
1418755803412590,5,51.757770,-1.255746,60.873397,3.827352,4.451026,12.918046,5735536.617207,620384.878156,-60.873397,30U
1418755803612603,5,51.757774,-1.255721,61.083699,3.825216,4.445897,12.909032,5735537.155220,620386.584054,-61.083699,30U
1418755803812615,5,51.757778,-1.255697,61.216111,3.824189,4.444228,12.908053,5735537.669968,620388.256028,-61.216111,30U
1418755804012627,5,51.757783,-1.255673,61.431077,3.821264,4.438452,12.892344,5735538.252965,620389.859862,-61.431077,30U
1418755804212640,5,51.757788,-1.255650,61.528314,3.818013,4.433266,12.879759,5735538.823205,620391.430403,-61.528314,30U
1418755804412652,5,51.757794,-1.255628,61.691837,3.815455,4.428599,12.867502,5735539.465124,620392.990626,-61.691837,30U
1418755804612665,5,51.757799,-1.255605,61.589012,3.811477,4.422477,12.854070,5735540.115454,620394.527130,-61.589012,30U
1418755804812677,5,51.757805,-1.255583,61.418434,3.809241,4.417075,12.846447,5735540.767549,620396.070188,-61.418434,30U
1418755805012655,6,51.757810,-1.255561,61.362015,3.808378,4.415713,12.845360,5735541.442082,620397.556417,-61.362015,30U
1418755805212519,6,51.757816,-1.255538,61.422491,3.805831,4.410694,12.836609,5735542.055693,620399.103013,-61.422491,30U
1418755805412531,6,51.757820,-1.255513,61.749440,3.485926,3.723767,10.961085,5735542.560862,620400.820345,-61.749440,30U
1418755805612543,6,51.757824,-1.255488,62.189037,3.483927,3.722445,10.955826,5735543.061109,620402.541615,-62.189037,30U
1418755805812555,6,51.757830,-1.255468,61.428845,3.481541,3.718946,10.950850,5735543.833863,620403.931848,-61.428845,30U
1418755806012568,6,51.757836,-1.255445,61.236272,3.479717,3.716300,10.944580,5735544.519638,620405.465584,-61.236272,30U
1418755806212578,6,51.757840,-1.255416,62.283412,2.923724,2.306965,7.189130,5735544.952096,620407.445242,-62.283412,30U
1418755806412560,6,51.757843,-1.255386,63.286191,2.933898,2.345500,7.287037,5735545.370998,620409.528956,-63.286191,30U
1418755806612563,6,51.757848,-1.255362,63.519812,2.928969,2.333823,7.257001,5735545.953541,620411.173418,-63.519812,30U
1418755806812576,6,51.757856,-1.255346,61.947259,2.919063,2.307783,7.189049,5735546.909770,620412.227756,-61.947259,30U
1418755807012588,6,51.757861,-1.255323,61.811103,2.933515,2.356308,7.313853,5735547.515118,620413.851763,-61.811103,30U
1418755807212600,6,51.757872,-1.255314,58.959230,2.931332,2.355160,7.310249,5735548.730932,620414.429821,-58.959230,30U
